url,id
https://yoopies.fr/cours-economie-paris/cours-mathematiques-economie-histoire/1048628,1048628
https://yoopies.fr/cours-anglais-saint-andre-des-eaux/bonjour/1297735,1297735
https://yoopies.fr/cours-anglais-strasbourg/etudiante-chimie-propose-soutien/313620,313620
https://yoopies.fr/cours-espagnol-grigny/cours-d-espagnol-enfants/1118180,1118180
https://yoopies.fr/cours-anglais-lyon/jeanne-19-ans/988735,988735
https://yoopies.fr/cours-anglais-paris/cours-soutien-economie-anglais/911234,911234
https://yoopies.fr/cours-anglais-paris/etudiante-philosophie-sociologie-propose-cours/820171,820171
https://yoopies.fr/cours-francais-strasbourg/propose-aide-devoirs-cours/657289,657289
https://yoopies.fr/cours-anglais-nantes/donne-cours-aides-devoirs/1062071,1062071
https://yoopies.fr/cours-francais-valencia/estudiante-francesa-universidad-valencia/862829,862829
https://yoopies.fr/cours-anglais-creteil/cours-d-anglais/415633,415633
https://yoopies.fr/cours-physique-begles/cours-particulier-week-end/1166208,1166208
https://yoopies.fr/cours-francais-paris/professeur-agregee-lettres-classiques/1311076,1311076
https://yoopies.fr/cours-anglais-paris/petsitter-dispo-juin-2017/1313638,1313638
https://yoopies.fr/cours-physique-conflans-sainte-honorine/donne-cours-particuliers-niveau/972699,972699
https://yoopies.fr/cours-guitare-rochefourchat/aut-dolor-irure-consectetur/1290600,1290600
https://yoopies.fr/cours-francais-calais/aide-devoirs-soutient-scolaire/476384,476384
https://yoopies.fr/cours-chinois-paris/propose-cours-domicile-chinois/1109439,1109439
https://yoopies.fr/cours-anglais-dijon/franco-americaine-propose-cours-d-anglais/1205073,1205073
https://yoopies.fr/cours-anglais-paris/recherche-d-emploi/360950,360950
https://yoopies.fr/cours-anglais-avermes/eleve-ingenieure-propose-cours/1128892,1128892
https://yoopies.fr/cours-francais-mantes-la-jolie/m-occupe-bien-enfants-tout/989130,989130
https://yoopies.fr/cours-francais-paris/aide-devoirs/791565,791565
https://yoopies.fr/cours-physique-capbreton/etudiante-scientifique/796475,796475
https://yoopies.fr/cours-anglais-lyon/enseignant-experience-donne-cours/1216451,1216451
https://yoopies.fr/cours-anglais-saint-cloud/etudiante-disponible-donner-cours/1256925,1256925
https://yoopies.fr/cours-anglais-boulogne-billancourt/excellent-eleve-terminale-propose/1193581,1193581
https://yoopies.fr/cours-anglais-caen/donne-cours-d-anglais/1204208,1204208
https://yoopies.fr/cours-anglais-cordoba/cours-d-anglais-francais-domicile/1144098,1144098
https://yoopies.fr/cours-francais-la-rochelle/aide-devoirs/569250,569250
https://yoopies.fr/cours-francais-nanterre/professeur-ecoles-cherche-faire/1241678,1241678
https://yoopies.fr/cours-espagnol-roquebrune-sur-argens/donne-cours-d-espagnol-tous/1252840,1252840
https://yoopies.fr/cours-physique-montpellier/levana-etudiante-physique/1023046,1023046
https://yoopies.fr/cours-physique-paris/cours-particuliers-domicile-maths-physique/1264146,1264146
https://yoopies.fr/cours-anglais-houilles/etudiante-motivee-donner-cours/592447,592447
https://yoopies.fr/cours-anglais-dammartin-en-goele/etudiante-bilingue-anglais/1252555,1252555
https://yoopies.fr/cours-francais-paris/etudiante-pouvant-donner-cours/1266295,1266295
https://yoopies.fr/cours-anglais-st-laurent-du-var/cours-anglais-espagnol/1262395,1262395
https://yoopies.fr/cours-francais-strasbourg/cours-francais-adaptes-besoins/1268265,1268265
https://yoopies.fr/cours-informatique-nice/cours-particulier-comptabilite-informatique/1268436,1268436
https://yoopies.fr/cours-anglais-la-couture-boussey/soutien-scolaire/454796,454796
https://yoopies.fr/cours-anglais-thonon-les-bains/donne-cours-particuliers/1067787,1067787
https://yoopies.fr/cours-francais-paris/recherche-enfant-aide-devoirs/1256727,1256727
https://yoopies.fr/cours-francais-lille/etudiante-donne-cours-particuliers/475155,475155
https://yoopies.fr/cours-anglais-paris/cours-domicile/734395,734395
https://yoopies.fr/cours-anglais-rennes/propose-mon-temps-libre/1116786,1116786
https://yoopies.fr/cours-anglais-paris/aide-devoirs-primaire-seconde/1275345,1275345
https://yoopies.fr/cours-maths-cergy/cours-particuliers-mathematiques/1274239,1274239
https://yoopies.fr/cours-physique-versailles/hkhhhhhhhhhhhhhhhhhh/964676,964676
https://yoopies.fr/cours-arabe-pessac/aide-devoirs-cours-particuliers/636327,636327
https://yoopies.fr/cours-anglais-paris/mandarin-english-language-tutor/1276351,1276351
https://yoopies.fr/cours-francais-cruseilles/propose-aide-devoirs-soutien/1365146,1365146
https://yoopies.fr/cours-anglais-pringy/cours-langues-francaise-anglaise/851730,851730
https://yoopies.fr/cours-anglais-serigne/aide-scolarite-l-apprentissage-francais/590865,590865
https://yoopies.fr/cours-francais-pace/aide-devoirs/522058,522058
https://yoopies.fr/cours-anglais-lyon/soutien-scolaire-anglais-allemand-francais/1010716,1010716
https://yoopies.fr/cours-anglais-paris/editrice-freelance-propose-cours/637510,637510
https://yoopies.fr/cours-espagnol-tigery/aide-devoirs/1281198,1281198
https://yoopies.fr/cours-anglais-saint-julien-des-landes/aide-devoirs/1281168,1281168
https://yoopies.fr/cours-biologie-marseille/cours-svt-aide-devoirs/1272361,1272361
https://yoopies.fr/cours-francais-chauny/aide-francais-bonne-humeur/837018,837018
https://yoopies.fr/cours-anglais-bourges/besoin-d-aide-matiere/467375,467375
https://yoopies.fr/cours-physique-paris/etudiante-aide-devoirs-matieres/1221234,1221234
https://yoopies.fr/cours-anglais-paris/recherche-d-eleves-enfants-garder/1200594,1200594
https://yoopies.fr/cours-anglais-aubervilliers/cours-d-anglais-allemand-svt/1285007,1285007
https://yoopies.fr/cours-espagnol-dijon/aide-langues-portugais-espagnol/1260846,1260846
https://yoopies.fr/cours-espagnol-mauguio/jeune-femme-bilingue-espagnol/1284462,1284462
https://yoopies.fr/cours-anglais-paris/etudiante-21ans-propose-aide-devoirs/577656,577656
https://yoopies.fr/cours-francais-lyon/aide-scolaire-college-lycee/547177,547177
https://yoopies.fr/cours-physique-grentheville/aides-devoirs/1274568,1274568
https://yoopies.fr/cours-francais-bures-sur-yvette/disposee-aider-francais-et-ou/1286862,1286862
https://yoopies.fr/cours-anglais-pau/cours-particuliers-6eme-seconde/1283895,1283895
https://yoopies.fr/cours-physique-paris/etudiant-ingenieur-donne-cours/1275063,1275063
https://yoopies.fr/cours-maths-chatenay-malabry/cours-maths/447507,447507
https://yoopies.fr/cours-anglais-paris/jeune-etudiante-droit-propose/1228168,1228168
https://yoopies.fr/cours-anglais-paris/cours-soutien-methodes-ancien-cpge/1281655,1281655
https://yoopies.fr/cours-francais-bagnolet/soutien-scolaire-bagnolet/1245705,1245705
https://yoopies.fr/cours-anglais-bordeaux/etudiante-recherche-d-une-aide/935105,935105
https://yoopies.fr/cours-francais-lyon/cours-langues-d-informatique-aide/608045,608045
https://yoopies.fr/cours-anglais-angers/recherche-travail-d-aide-devoirs/1283586,1283586
https://yoopies.fr/cours-anglais-epinay-sur-seine/cours-d-anglais-particuliers/1027984,1027984
https://yoopies.fr/cours-anglais-oyonnax/soutien-scolaire-oyonnax/1290372,1290372
https://yoopies.fr/cours-guitare-allauch/cours-mathematiques-guitare/1265218,1265218
https://yoopies.fr/cours-physique-saint-flour/propose-cours-physique-chimie/846485,846485
https://yoopies.fr/cours-guitare-massy/donne-cours-guitare-acoustique/1291561,1291561
https://yoopies.fr/cours-anglais-saint-georges-d-esperanche/cours-particulier-domicile/641774,641774
https://yoopies.fr/cours-informatique-montpellier/etudiante-ecole-d-ingenieur-experience/1133493,1133493
https://yoopies.fr/cours-espagnol-gueret/proposition-cours-particuliers-aide/1292673,1292673
https://yoopies.fr/cours-maths-montigny-le-bretonneux/aide-devoirs/563663,563663
https://yoopies.fr/cours-anglais-chanteloup-les-vignes/aide-devoirs/1290714,1290714
https://yoopies.fr/cours-chimie-eragny/cours-svt-et-ou-chimie/1212670,1212670
https://yoopies.fr/cours-anglais-paris/cours-anglais-cours-guitare/1239496,1239496
https://yoopies.fr/cours-physique-asnieres-sur-seine/cours-domicile/1182203,1182203
https://yoopies.fr/cours-anglais-poitiers/candidature-aide-devoirs-cours/647281,647281
https://yoopies.fr/cours-anglais-sainte-foy-les-lyon/bonjour-peux-donner-cours/1289700,1289700
https://yoopies.fr/cours-anglais-valence/etudiante-21-ans-titulaire/1296511,1296511
https://yoopies.fr/cours-anglais-meudon/suis-professeur-douce-calme/400259,400259
https://yoopies.fr/cours-anglais-vasles/aide-devoirs-menigoute-vasles/1296623,1296623
https://yoopies.fr/cours-francais-brunoy/cours-particuliers-matieres-scientifiques/1046822,1046822
https://yoopies.fr/cours-francais-chatenay-malabry/tout-reussite/1282020,1282020
https://yoopies.fr/cours-anglais-avignon/soutient-scolaire-primaire-college/1065302,1065302
https://yoopies.fr/cours-physique-aix-les-bains/cours-particulier-matiere-scientiques/1297367,1297367
https://yoopies.fr/cours-anglais-cordoba/cours-d-anglais/1224795,1224795
https://yoopies.fr/cours-anglais-lyon/etudiante-l-esj-propose-aide/1351832,1351832
https://yoopies.fr/cours-anglais-luneville/jeune-etudiante-donne-cours/1224044,1224044
https://yoopies.fr/cours-anglais-rennes/aide-devoirs-juin-juillet/1290281,1290281
https://yoopies.fr/cours-chimie-nantes/etudiante-classe-prepa-sciences/1301214,1301214
https://yoopies.fr/cours-anglais-ouistreham/cours-particuliers-soutien-scolaire/1301555,1301555
https://yoopies.fr/cours-russe-vitre/donne-cours-langue-russe/1292714,1292714
